player_name,id,date_of_birth,place_of_birth,country_of_birth,town_of_birth,height_cm,weight_kg,position,awards_cnt,RG,RA,RTP,RPM,RGD,RGAA,RSO,RGA,RTOI,RS,RPLMI,RWR,ARSP,PSG,PSA,PSTP,PSPM,PSGD,PSGAA,PSSO,PSGA,PSTOI,PSS,PSPLMI,PSWR,APSSP,lng,lat
Michael Garnett,8559,1982-11-25,"Saskatoon, SK, CAN",CAN,Saskatoon,186,97,G,19,0.0,0.0,0.0,0.0,0.5177548682703322,0.09965635738831616,0.054982817869415807,2.359679266895762,0.870389461626575,0.22950744558991984,0.0,0.484,0.91,0.0,0.0,0.0,0.0,0.6220472440944882,0.2805511811023622,0.06299212598425197,1.7322834645669292,0.7884514435695539,0.18874015748031495,0.0,0.5684210526315789,0.9174545454545455,52.131802,-106.660767
Michael Keränen,16456,1990-01-04,"Stockholm, SWE",SWE,Stockholm,185,87,W/C,7,0.25728155339805825,0.3580097087378641,0.6152912621359223,0.5825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,-0.11407766990291263,0.0,0.0,0.3333333333333333,0.4,0.7333333333333333,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.022222222222222223,0.0,0.0,59.3251172,18.0710935
Michael Latta,14436,1991-05-25,"St. Clements, ON, CAN",CAN,Saint Clements,182,94,C,1,0.26595744680851063,0.4101654846335697,0.6761229314420804,1.9278959810874705,0.0,0.0,0.0,0.0,0.0,0.0,0.027186761229314422,0.0,0.0,0.21951219512195122,0.43902439024390244,0.6585365853658537,1.6341463414634145,0.0,0.0,0.0,0.0,0.0,0.0,-0.2682926829268293,0.0,0.0,50.0811711,-5.5394948
Michael Leighton,8531,1981-05-19,"Petrolia, ON, CAN",CAN,Petrolia,191,84,G,15,0.0,0.0,0.0,0.0,0.06129807692307692,0.1342548076923077,0.078125,2.402644230769231,0.9283253205128206,0.24018028846153847,0.0,0.48846675712347354,0.8997837837837839,0.0,0.0,0.0,0.0,0.17105263157894737,0.4130263157894737,0.11842105263157894,2.25,0.9228070175438597,0.2789473684210526,0.0,0.5076923076923077,0.9218333333333334,34.0129637,-98.232444
Michael Ryan,10351,1980-05-16,"Boston, MA, USA",USA,Boston,185,85,C/W,4,0.36749633967789164,0.33382137628111275,0.7027818448023426,0.95900439238653,0.0,0.0,0.0,0.0,0.0,0.0,-0.004392386530014641,0.0,0.0,0.3103448275862069,0.1724137931034483,0.4827586206896552,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,-0.10344827586206896,0.0,0.0,42.3554334,-71.060511
Michal Barinka,9611,1984-06-12,"Vyskov, CZE",CZE,Vyskov,192,102,D,8,0.05,0.15636363636363637,0.20636363636363636,1.0827272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.035454545454545454,0.0,0.0,0.07947019867549669,0.1986754966887417,0.2781456953642384,1.695364238410596,0.0,0.0,0.0,0.0,0.0,0.0,0.06622516556291391,0.0,0.0,49.2778194,16.9994446
Michal Birner,9233,1986-03-02,"Litomerice, CZE",CZE,Litomerice,183,90,LW,10,0.2501861504095309,0.4370811615785555,0.6872673119880863,0.6142963514519731,0.0,0.0,0.0,0.0,0.0,0.0,0.0960536113179449,0.0,0.0,0.27631578947368424,0.40131578947368424,0.6776315789473685,0.881578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,50.5340795,14.1317985
Michal Bulir,59211,1991-08-12,"Liberec, CZE",CZE,Liberec,187,90,C/LW,4,0.30445859872611464,0.3363057324840764,0.640764331210191,0.6840764331210191,0.0,0.0,0.0,0.0,0.0,0.0,0.06496815286624204,0.0,0.0,0.36283185840707965,0.25663716814159293,0.6194690265486725,0.5663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.07079646017699115,0.0,0.0,50.7702648,15.0583947
Michal Cajkovsky,40251,1992-05-06,"Bratislava, SVK",SVK,Bratislava,192,106,D,5,0.14565217391304347,0.25217391304347825,0.3978260869565217,1.3010869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.1282608695652174,0.0,0.0,0.13392857142857142,0.33035714285714285,0.4642857142857143,0.7678571428571429,0.0,0.0,0.0,0.0,0.0,0.0,-0.008928571428571428,0.0,0.0,48.1516988,17.1093063
Michal Hlinka,82646,1993-06-18,"Trencin, SVK",SVK,Trencin,188,88,C/LW,2,0.18679245283018867,0.19433962264150945,0.38113207547169814,1.2830188679245282,0.0,0.0,0.0,0.0,0.0,0.0,0.005660377358490566,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,3.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,48.8922719,18.0387465
Michal Jordán,12567,1990-07-17,"Zlin, CZE",CZE,Zlin,187,93,D,7,0.0888529886914378,0.23021001615508885,0.3182552504038772,0.42245557350565427,0.0,0.0,0.0,0.0,0.0,0.0,0.07754442649434572,0.0,0.0,0.02564102564102564,0.2948717948717949,0.32051282051282054,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,-0.08974358974358974,0.0,0.0,49.226766,17.6667415
Michal Kempný,18088,1990-09-08,"Hodonin, CZE",CZE,Hodonin,183,88,D,15,0.08341416100872939,0.23957322987390883,0.3229873908826382,0.9922405431619786,0.0,0.0,0.0,0.0,0.0,0.0,0.1901066925315228,0.0,0.0,0.11450381679389313,0.183206106870229,0.29770992366412213,0.9618320610687023,0.0,0.0,0.0,0.0,0.0,0.0,0.12213740458015267,0.0,0.0,48.8563914,17.1234655
Michal Kristof,51191,1993-10-11,"Nitra, SVK",SVK,Nitra,176,72,C/LW,7,0.23414634146341465,0.5060975609756098,0.7402439024390244,0.3378048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.18414634146341463,0.0,0.0,0.19318181818181818,0.42045454545454547,0.6136363636363636,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.31295,18.0894593
Michal Mikeska,18441,1976-04-28,"Zlin, CZE",CZE,Zlin,191,96,LW,8,0.19270239452679588,0.3329532497149373,0.5256556442417332,1.4640820980615736,0.0,0.0,0.0,0.0,0.0,0.0,0.04789053591790194,0.0,0.0,0.12149532710280374,0.35514018691588783,0.4485981308411215,1.3271028037383177,0.0,0.0,0.0,0.0,0.0,0.0,-0.037383177570093455,0.0,0.0,49.226766,17.6667415
Michal Repik,10481,1988-12-31,"Vlasim, CZE",CZE,Vlasim,179,86,RW,15,0.3416726233023588,0.35954253037884204,0.7012151536812009,0.7147962830593281,0.0,0.0,0.0,0.0,0.0,0.0,0.10293066476054324,0.0,0.0,0.3057324840764331,0.40764331210191085,0.7133757961783439,0.9363057324840764,0.0,0.0,0.0,0.0,0.0,0.0,0.18471337579617833,0.0,0.0,49.7065924,14.8987513
Michal Sersen,23857,1985-12-28,"Gelnica, SVK",SVK,Gelnica,188,92,D,16,0.10347615198059822,0.2586903799514956,0.36216653193209375,0.8035569927243331,0.0,0.0,0.0,0.0,0.0,0.0,0.1196443007275667,0.0,0.0,0.06547619047619048,0.40476190476190477,0.47023809523809523,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.0,0.0,48.8532052,20.9369156
Michal Vojvoda,354103,2000-06-20,"Trnava, SVK",SVK,Trnava,181,87,G,2,0.0,0.0,0.0,0.0,0.39779005524861877,0.3418232044198895,0.016574585635359115,1.298342541436464,0.25662983425414365,0.12585635359116024,0.0,0.4444444444444444,0.8845882352941177,0.0,0.0,0.0,0.0,0.0,0.5711428571428572,0.0,1.0857142857142856,0.20095238095238094,0.06885714285714287,0.0,0.16666666666666666,0.88475,48.3767652,17.5858175
Michal Vondrka,22961,1982-05-17,"Ceske Budejovice, CZE",CZE,Ceske Budejovice,184,80,RW/LW,11,0.21887713588283156,0.24898291293734745,0.46867371847030104,0.5288852725793328,0.0,0.0,0.0,0.0,0.0,0.0,0.046379170056956874,0.0,0.0,0.25806451612903225,0.2764976958525346,0.5345622119815668,0.4055299539170507,0.0,0.0,0.0,0.0,0.0,0.0,-0.018433179723502304,0.0,0.0,48.9747357,14.474285
Michel Miklik,27294,1982-07-31,"Piestany, SVK",SVK,Piestany,184,90,LW/RW,13,0.2859560067681895,0.2918781725888325,0.577834179357022,0.32825719120135366,0.0,0.0,0.0,0.0,0.0,0.0,0.077834179357022,0.0,0.0,0.34057971014492755,0.2391304347826087,0.5797101449275363,0.5362318840579711,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.0,0.0,48.5895247,17.8213848
Mico Luoto,397016,2001-05-10,"Vantaa, FIN",FIN,Vantaa,180,76,D,5,0.14583333333333334,0.3368055555555556,0.4826388888888889,0.5729166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.0,0.0,0.10256410256410256,0.3333333333333333,0.4358974358974359,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,60.2921321,25.0411832
Miika Koivisto,45219,1990-07-20,"Vaasa, FIN",FIN,Vaasa,184,88,D,16,0.059009483667017915,0.31401475237091675,0.37302423603793466,0.48261327713382507,0.0,0.0,0.0,0.0,0.0,0.0,0.1053740779768177,0.0,0.0,0.08247422680412371,0.29896907216494845,0.38144329896907214,0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.26804123711340205,0.0,0.0,63.081820949999994,21.479812522296804
Miika Lahti,4416,1987-02-06,"Konnevesi, FIN",FIN,Konnevesi,188,100,C,12,0.1571729957805907,0.26371308016877637,0.4208860759493671,0.7478902953586498,0.0,0.0,0.0,0.0,0.0,0.0,0.046413502109704644,0.0,0.0,0.19047619047619047,0.27976190476190477,0.47023809523809523,1.1607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.02976190476190476,0.0,0.0,62.663644149999996,26.374624582920212
Mika Hannula,204,1979-04-02,"Huddinge, SWE",SWE,Huddinge,180,86,RW,5,0.2441717791411043,0.22208588957055214,0.4662576687116564,1.1766871165644173,0.0,0.0,0.0,0.0,0.0,0.0,0.02822085889570552,0.0,0.0,0.19469026548672566,0.2920353982300885,0.48672566371681414,1.2566371681415929,0.0,0.0,0.0,0.0,0.0,0.0,0.09734513274336283,0.0,0.0,59.2293827,17.9748815
Mika Järvinen,11807,1988-11-15,"Hattula, FIN",FIN,Hattula,177,85,G,11,0.0,0.0,0.0,0.0,0.39378238341968913,0.15791018998272882,0.03454231433506045,1.3281519861830742,0.46257915947035116,0.12338514680483592,0.0,0.2988929889298893,0.9082121212121212,0.0,0.0,0.0,0.0,0.07692307692307693,0.6397435897435897,0.0,0.46153846153846156,0.12863247863247862,0.029487179487179487,0.0,0.2,0.910125,61.0736695,24.3905151
Mika Niemi,12329,1988-03-10,"Pori, FIN",FIN,Pori,186,87,C,11,0.18915801614763553,0.39100346020761245,0.580161476355248,0.7335640138408305,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011534025374855825,0.0,0.0,0.21875,0.4166666666666667,0.6354166666666666,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11458333333333333,0.0,0.0,61.4865542,21.7968951
Mika Noronen,2670,1979-06-17,"Tampere, FIN",FIN,Tampere,185,91,G,31,0.0,0.0,0.0,0.0,0.21012269938650308,0.21447852760736197,0.019938650306748466,0.6717791411042945,0.2672290388548057,0.06450920245398774,0.0,0.44642857142857145,0.9105,0.0,0.0,0.0,0.0,0.0847457627118644,0.36745762711864405,0.00847457627118644,0.3898305084745763,0.1733050847457627,0.030932203389830507,0.0,0.6111111111111112,0.9063529411764707,61.4980214,23.7603118
Mika Oksa,5864,1976-07-06,"Espoo, FIN",FIN,Espoo,187,92,G,11,0.0,0.0,0.0,0.0,0.2131979695431472,0.15390862944162437,0.015228426395939087,0.5329949238578681,0.2462351945854484,0.05809644670050761,0.0,0.6222222222222222,0.9110416666666667,0.0,0.0,0.0,0.0,0.0,0.47425925925925927,0.09259259259259259,0.8333333333333334,0.4669753086419753,0.11314814814814815,0.0,0.6956521739130435,0.9042222222222223,60.2047672,24.6568435
Mika Partanen,25268,1992-10-18,"Helsinki, FIN",FIN,Helsinki,188,95,LW/RW,15,0.29925187032418954,0.29800498753117205,0.5972568578553616,0.5336658354114713,0.0,0.0,0.0,0.0,0.0,0.0,0.0798004987531172,0.0,0.0,0.25663716814159293,0.3274336283185841,0.584070796460177,0.5398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.23008849557522124,0.0,0.0,60.1674881,24.9427473
Mika Pyörälä,7526,1981-07-13,"Oulu, FIN",FIN,Oulu,182,81,LW/C,25,0.25750798722044727,0.29840255591054315,0.5559105431309904,0.34440894568690095,0.0,0.0,0.0,0.0,0.0,0.0,0.1757188498402556,0.0,0.0,0.26595744680851063,0.2925531914893617,0.5585106382978723,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.03723404255319149,0.0,0.0,65.0118734,25.4716809
Mika Viinanen,7594,1979-07-21,"Kaarina, FIN",FIN,Kaarina,185,85,W/C,6,0.2404438964241677,0.24537607891491986,0.48581997533908755,1.1183723797780518,0.0,0.0,0.0,0.0,0.0,0.0,-0.02096177558569667,0.0,0.0,0.2696629213483146,0.1348314606741573,0.4044943820224719,0.9438202247191011,0.0,0.0,0.0,0.0,0.0,0.0,-0.033707865168539325,0.0,0.0,60.407169,22.3678223
Mikael Johansson,2647,1985-06-27,"Arvika, SWE",SWE,Arvika,174,84,C/LW,5,0.16324062877871826,0.44619105199516323,0.6094316807738815,0.7194679564691656,0.0,0.0,0.0,0.0,0.0,0.0,-0.03143893591293833,0.0,0.0,0.16546762589928057,0.37410071942446044,0.539568345323741,0.49640287769784175,0.0,0.0,0.0,0.0,0.0,0.0,0.07194244604316546,0.0,0.0,59.766667,12.65
Mikael Ruohomaa,50405,1988-11-17,"Alastaro, FIN",FIN,Alastaro,184,88,C,11,0.2337962962962963,0.4976851851851852,0.7314814814814815,0.7546296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.03587962962962963,0.0,0.0,0.36363636363636365,0.509090909090909,0.8727272727272727,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636363,0.0,0.0,60.9525637,22.8629077
Mikael Tellqvist,742,1979-09-19,"Sundbyberg, SWE",SWE,Sundbyberg,180,86,G,12,0.0,0.0,0.0,0.0,0.8238557558945908,0.189750346740638,0.038834951456310676,2.1983356449375866,0.8401525658807212,0.22657420249653262,0.0,0.46774193548387094,0.904,0.0,0.0,0.0,0.0,1.09375,0.4475,0.078125,2.15625,0.871875,0.21671875,0.0,0.4,0.9258181818181819,59.3628802,17.9681359
Mikael Wahlberg,215,1976-12-28,"Uppsala, SWE",SWE,Uppsala,182,90,C,1,0.2472972972972973,0.3932432432432432,0.6405405405405405,0.8108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.1836734693877551,0.5612244897959183,0.7448979591836735,0.6530612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.19387755102040816,0.0,0.0,59.8586126,17.6387436
Mikael Wikstrand,28992,1993-11-05,"Karlstad, SWE",SWE,Karlstad,188,89,D,8,0.1077127659574468,0.3098404255319149,0.4175531914893617,0.4175531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.1422872340425532,0.0,0.0,0.0898876404494382,0.2808988764044944,0.3707865168539326,0.3595505617977528,0.0,0.0,0.0,0.0,0.0,0.0,-0.06741573033707865,0.0,0.0,59.3809146,13.5027631
Mikaël Tam,37469,1991-04-26,"Québec, QC, CAN",CAN,Quebec,180,93,D,0,0.125,0.2537128712871287,0.3787128712871287,1.3056930693069306,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.13846153846153847,0.3230769230769231,0.46153846153846156,1.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,-0.038461538461538464,0.0,0.0,52.4760892,-71.8258668
Mike Commodore,9119,1979-11-07,"Fort Saskatchewan, AB, CAN",CAN,Fort Saskatchewan,193,105,D,5,0.05917753259779338,0.18956870611835505,0.24874623871614845,2.1785356068204615,0.0,0.0,0.0,0.0,0.0,0.0,0.014042126379137413,0.0,0.0,0.057971014492753624,0.13043478260869565,0.18840579710144928,1.3623188405797102,0.0,0.0,0.0,0.0,0.0,0.0,-0.14492753623188406,0.0,0.0,53.7128571,-113.2148942
Mike Fountain,14596,1972-01-26,"North York, ON, CAN",CAN,North York,185,82,G,8,0.0,0.0,0.0,0.0,0.03096774193548387,0.10268387096774194,0.04645161290322581,0.5935483870967742,0.2864516129032258,0.042787096774193546,0.0,0.5494505494505495,0.8950869565217391,0.0,0.0,0.0,0.0,0.0,0.6396103896103896,0.03896103896103896,0.7402597402597403,0.39112554112554115,0.02376623376623377,0.0,0.52,0.849,43.7543263,-79.44911696639593
Mike Glumac,10371,1980-04-05,"Niagara Falls, ON, CAN",CAN,Niagara Falls,188,92,C/RW,6,0.3130287648054145,0.2800338409475465,0.5930626057529611,1.0820642978003383,0.0,0.0,0.0,0.0,0.0,0.0,0.043993231810490696,0.0,0.0,0.43209876543209874,0.20987654320987653,0.6419753086419753,0.5802469135802469,0.0,0.0,0.0,0.0,0.0,0.0,-0.13580246913580246,0.0,0.0,43.08436,-79.0614686
Mike Hedden,49366,1984-12-27,"Dunnville, ON, CAN",CAN,Dunnville,179,84,LW,5,0.4216101694915254,0.4247881355932203,0.8463983050847458,0.8866525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.05296610169491525,0.0,0.0,0.22448979591836735,0.42857142857142855,0.6530612244897959,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,42.9059168,-79.6188457
Mike Iggulden,10622,1982-11-09,"St. Catharines, ON, CAN",CAN,Saint Catharines,191,98,RW/C,4,0.2680683311432326,0.3731931668856767,0.6412614980289093,0.6110381077529566,0.0,0.0,0.0,0.0,0.0,0.0,-0.08672798948751642,0.0,0.0,0.15,0.25,0.4,0.975,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,43.1579812,-79.2441003
Mike Lundin,14077,1984-09-24,"Burnsville, MN, USA",USA,Burnsville,187,83,D,10,0.07096774193548387,0.3096774193548387,0.3793548387096774,0.19870967741935483,0.0,0.0,0.0,0.0,0.0,0.0,-0.014193548387096775,0.0,0.0,0.05555555555555555,0.1388888888888889,0.19444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,44.7670567,-93.2773887
Mike Maneluk,10645,1973-10-01,"Winnipeg, MB, CAN",CAN,Winnipeg,183,87,LW,13,0.47075208913649025,0.5376044568245125,1.0083565459610029,1.5701021355617455,0.0,0.0,0.0,0.0,0.0,0.0,0.036211699164345405,0.0,0.0,0.5877862595419847,0.5343511450381679,1.1221374045801527,2.2061068702290076,0.0,0.0,0.0,0.0,0.0,0.0,0.05343511450381679,0.0,0.0,49.8955367,-97.1384584
Mike Murphy,13666,1989-01-15,"Kingston, ON, CAN",CAN,Kingston,180,75,G,13,0.0,0.0,0.0,0.0,0.08125,0.16493750000000001,0.053125,2.178125,0.7577083333333333,0.2288125,0.0,0.5892116182572614,0.9057999999999999,0.0,0.0,0.0,0.0,0.0,0.3809090909090909,0.03636363636363636,2.2545454545454544,0.8924242424242425,0.2576363636363636,0.0,0.6326530612244898,0.8790000000000001,17.9712148,-76.7928128
Mikelis Redlihs,5958,1984-07-01,"Riga, LAT",LAT,Riga,181,83,RW,16,0.23520368946963874,0.3259031514219831,0.5611068408916219,0.6594926979246734,0.0,0.0,0.0,0.0,0.0,0.0,-0.02997694081475788,0.0,0.0,0.21739130434782608,0.43478260869565216,0.6521739130434783,0.7478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,-0.08695652173913043,0.0,0.0,56.9493977,24.1051846
Mikhail Abramov,357661,1998-12-16,"Neryungri, RUS",RUS,Neryungri,186,87,F,1,0.14423076923076922,0.23397435897435898,0.3782051282051282,0.5705128205128205,0.0,0.0,0.0,0.0,0.0,0.0,-0.27564102564102566,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6579435,124.7123042
Mikhail Anisin,19484,1988-03-01,"Moscow, RUS",RUS,Moscow,167,70,RW,7,0.36363636363636365,0.33699059561128525,0.700626959247649,0.5470219435736677,0.0,0.0,0.0,0.0,0.0,0.0,-0.03761755485893417,0.0,0.0,0.4875,0.475,0.9625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,55.7504461,37.6174943
Mikhail Balandin,19388,1980-07-28,"Lipetsk, RUS",RUS,Lipetsk,189,98,D,2,0.052715654952076675,0.17092651757188498,0.22364217252396165,0.7156549520766773,0.0,0.0,0.0,0.0,0.0,0.0,0.21565495207667731,0.0,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,-0.04597701149425287,0.0,0.0,52.6935178,39.1122664
Mikhail Belyayev,320897,1998-01-17,"Yaroslavl, RUS",RUS,Yaroslavl,190,88,LW/RW,6,0.236318407960199,0.24129353233830847,0.47761194029850745,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11940298507462686,0.0,0.0,0.0847457627118644,0.0847457627118644,0.1694915254237288,0.23728813559322035,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,57.6263877,39.8933705
Mikhail Berdin,312197,1998-03-01,"Ufa, RUS",RUS,Ufa,188,83,G,7,0.0,0.0,0.0,0.0,0.3292307692307692,0.12276923076923077,0.04923076923076923,2.313846153846154,0.8633846153846154,0.24452307692307693,0.0,0.5106382978723404,0.9167500000000001,0.0,0.0,0.0,0.0,0.0,0.9636363636363636,0.0,3.1818181818181817,0.953030303030303,0.2672727272727273,0.0,0.45454545454545453,0.894,52.3870936,13.122814833095239
Mikhail Biryukov,14598,1985-10-13,"Yaroslavl, RUS",RUS,Yaroslavl,183,90,G,9,0.0,0.0,0.0,0.0,0.9383429672447013,0.14622350674373796,0.046242774566473986,1.9710982658959537,0.6905908798972383,0.16691714836223506,0.0,0.4289940828402367,0.9155599999999999,0.0,0.0,0.0,0.0,1.8571428571428572,1.0403571428571428,0.03571428571428571,2.5,0.7976190476190476,0.15535714285714283,0.0,0.21052631578947367,0.8906666666666667,57.6263877,39.8933705
Mikhail Bitsadze,312830,1999-11-18,"Tambov, RUS",RUS,Tambov,180,76,C/LW,3,0.25274725274725274,0.3131868131868132,0.5659340659340659,0.8543956043956044,0.0,0.0,0.0,0.0,0.0,0.0,-0.14560439560439561,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72879,41.45536
Mikhail Byakin,265117,1997-02-08,"Moscow, RUS",RUS,Moscow,177,71,RW/C,1,0.24630541871921183,0.3103448275862069,0.5566502463054187,0.7315270935960592,0.0,0.0,0.0,0.0,0.0,0.0,0.059113300492610835,0.0,0.0,0.275,0.25,0.525,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,55.7504461,37.6174943
Mikhail Chernov,18447,1978-11-11,"Prokopyevsk, RUS",RUS,Prokopyevsk,188,98,D,3,0.11963589076723016,0.11053315994798439,0.23016905071521457,0.9050715214564369,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.13414634146341464,0.17073170731707318,0.3048780487804878,1.2317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,-0.06097560975609756,0.0,0.0,53.890972,86.737663
Mikhail Churlyayev,9302,1989-10-22,"Magnitogorsk, RUS",RUS,Magnitogorsk,189,92,D,2,0.09713375796178345,0.2531847133757962,0.3503184713375796,0.7340764331210191,0.0,0.0,0.0,0.0,0.0,0.0,0.08121019108280254,0.0,0.0,0.09210526315789473,0.23684210526315788,0.32894736842105265,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4242184,58.983136
Mikhail Demidov,99537,1986-06-20,"Yekaterinburg, RUS",RUS,Yekaterinburg,183,88,G,4,0.0,0.0,0.0,0.0,0.4696707105719237,0.13305025996533795,0.060658578856152515,1.8942807625649913,0.6315713460427499,0.11859618717504333,0.0,0.5117493472584856,0.9231578947368421,0.0,0.0,0.0,0.0,0.5645161290322581,0.30790322580645163,0.06451612903225806,1.1612903225806452,0.4954301075268817,0.11870967741935484,0.0,0.4482758620689655,0.94075,56.839104,60.60825
Mikhail Drobyshevsky,309238,1998-06-18,"Yekaterinburg, RUS",RUS,Yekaterinburg,185,88,G,1,0.0,0.0,0.0,0.0,1.4078947368421053,0.24381578947368424,0.02631578947368421,0.9473684210526315,0.3703947368421052,0.08171052631578947,0.0,0.6333333333333333,0.8894285714285715,0.0,0.0,0.0,0.0,2.25,0.26125,0.125,1.875,0.9,0.21,0.0,0.75,0.918,56.839104,60.60825
Mikhail Fedoseyev,19487,1986-05-06,"Yaroslavl, RUS",RUS,Yaroslavl,182,86,D,1,0.032432432432432434,0.07837837837837838,0.11081081081081082,2.7621621621621624,0.0,0.0,0.0,0.0,0.0,0.0,-0.010810810810810811,0.0,0.0,0.0,0.08,0.08,5.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,57.6263877,39.8933705
Mikhail Fisenko,10256,1990-06-01,"Magnitogorsk, RUS",RUS,Magnitogorsk,186,94,C,2,0.1169811320754717,0.2289308176100629,0.34591194968553457,0.9383647798742139,0.0,0.0,0.0,0.0,0.0,0.0,-0.050314465408805034,0.0,0.0,0.10619469026548672,0.26548672566371684,0.37168141592920356,0.9203539823008849,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.0,0.0,53.4242184,58.983136
Mikhail Flyagin,149476,1993-05-10,"Togliatti, RUS",RUS,Togliatti,187,93,D,0,0.03463203463203463,0.15584415584415584,0.19047619047619047,1.3376623376623376,0.0,0.0,0.0,0.0,0.0,0.0,-0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,2.0952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,53.5149884,49.4073316
Mikhail Glukhov,10488,1988-05-13,"Orsk, RUS",RUS,Orsk,189,92,RW/C,1,0.14845605700712589,0.19002375296912113,0.33847980997624705,0.7565320665083135,0.0,0.0,0.0,0.0,0.0,0.0,0.030878859857482184,0.0,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,-0.10989010989010989,0.0,0.0,51.2305015,58.4738015
Mikhail Gordeyev,362085,2000-01-05,"Moscow, RUS",RUS,Moscow,196,99,D,1,0.035398230088495575,0.13274336283185842,0.168141592920354,1.1622418879056047,0.0,0.0,0.0,0.0,0.0,0.0,-0.10324483775811209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7504461,37.6174943
Mikhail Goryunov-Rolgizer,568977,2002-10-28,"Chelyabinsk, RUS",RUS,Chelyabinsk,177,74,LW/C,0,0.23183391003460208,0.2906574394463668,0.5224913494809689,0.2629757785467128,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.23809523809523808,0.14285714285714285,0.38095238095238093,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,55.1598408,61.4025547
